time_seconds,raw,weight
39849.711,5154.0,21.5
39851.659,5196.0,21.7
39853.607,5254.0,21.6
39855.556,5183.0,21.7
39857.504,5282.0,21.6
39859.453,5328.0,21.6
39861.401,5226.0,21.6
39863.349,5237.0,21.7
39865.298,5315.0,21.6
39867.246,5178.0,21.8
39869.194,5194.0,21.8
39871.143,5223.0,21.7
39873.092,5208.0,21.5
39875.040,5131.0,22.0
39876.989,5248.0,21.8
39878.937,5152.0,21.5
39880.886,5163.0,21.9
39882.834,5209.0,21.6
39884.783,5195.0,21.6
39886.731,5249.0,21.9
39888.680,5215.0,21.7
39890.628,5214.0,21.8
39892.575,5281.0,21.5
39894.524,5219.0,21.6
39896.472,5279.0,21.6
39898.421,5269.0,21.7
39900.369,5149.0,21.4
39902.317,5182.0,21.9
39904.266,5138.0,21.5
39906.214,5150.0,21.7
39908.163,5209.0,21.9
39910.111,5239.0,21.7
39912.060,5229.0,21.7
39914.009,5267.0,22.0
39915.957,5214.0,21.6
39917.906,5210.0,21.7
39919.854,5323.0,21.7
39921.803,5221.0,21.8
39923.751,5248.0,21.7
39925.699,5337.0,21.7
39927.648,5207.0,21.7
39929.596,5163.0,21.9
39931.545,5283.0,21.8
39933.494,5181.0,21.8
39935.442,5148.0,22.0
39937.391,5202.0,21.8
39939.339,5184.0,21.5
39941.288,5203.0,22.1
39943.236,5300.0,21.8
39945.185,5218.0,21.7
39947.133,5239.0,21.9
39949.082,5230.0,21.7
39951.030,5187.0,21.7
39952.979,5294.0,21.8
39954.927,5220.0,21.7
39956.875,5185.0,21.9
39958.824,5385.0,21.7
39960.772,5234.0,21.7
39962.720,5289.0,21.8
39964.668,5176.0,21.6
39966.616,5175.0,21.7
39968.565,5158.0,22.1
39970.514,5255.0,21.6
39972.461,5207.0,21.7
39974.410,5214.0,21.8
39976.359,5150.0,21.7
39978.307,5177.0,21.6
39980.256,5187.0,21.8
39982.204,5174.0,21.5
39984.152,5186.0,21.4
39986.100,5280.0,21.5
39988.049,5218.0,21.8
39989.997,5254.0,21.7
39991.946,5329.0,21.7
39993.894,5226.0,21.5
39995.842,5197.0,21.7
39997.791,5181.0,21.6
39999.739,5208.0,21.7
40001.688,5122.0,22.1
40003.636,5240.0,21.7
40005.584,5169.0,21.5
40007.532,5212.0,21.9
40009.480,5153.0,21.4
40011.428,5160.0,21.7
40013.377,5227.0,21.7
40015.325,5174.0,21.5
40017.273,5163.0,21.6
40019.222,5244.0,21.6
40021.170,5175.0,21.6
40023.118,5244.0,21.8
40025.067,5289.0,21.4
40027.015,5202.0,21.7
40028.963,5208.0,21.9
40030.912,5184.0,21.6
40032.861,5186.0,21.6
40034.809,5214.0,21.9
40036.757,5179.0,21.6
40038.704,5188.0,21.5
40040.653,5147.0,21.7
40042.601,5205.0,21.7
40044.549,5173.0,21.5
40046.497,5247.0,21.6
40048.446,5238.0,21.5
40050.394,5182.0,21.5
40052.342,5357.0,21.6
40054.291,5218.0,21.7
40056.238,5198.0,21.5
40058.185,5276.0,21.6
40060.133,5198.0,21.5
40062.082,5172.0,22.1
40064.030,5224.0,21.5
40065.978,5248.0,21.6
40067.927,5209.0,21.9
40069.875,5236.0,21.6
40071.823,5216.0,21.4
40073.770,5208.0,21.9
40075.719,5164.0,21.6
40077.667,5226.0,21.8
40079.616,5330.0,21.5
40081.564,5155.0,21.6
40083.511,5179.0,21.5
40085.460,5342.0,21.7
40087.408,5247.0,21.7
40089.356,5242.0,21.9
40091.305,5294.0,21.7
40093.254,5286.0,21.8
40095.202,5271.0,21.9
40097.150,5220.0,21.6
40099.099,5209.0,21.7
40101.047,5263.0,22.1
40102.996,5281.0,21.6
40104.944,5262.0,21.8
40106.893,5260.0,22.0
40108.840,5290.0,21.8
40110.789,5270.0,21.8
40112.737,5340.0,21.8
40114.686,5278.0,22.0
40116.634,5306.0,21.7
40118.582,5402.0,21.5
40120.530,5220.0,21.5
40122.476,5194.0,21.7
40124.424,5271.0,21.6
40126.373,5268.0,21.5
40128.321,5262.0,22.1
40130.269,5227.0,21.5
40132.218,5211.0,21.7
40134.166,5329.0,22.0
40136.115,5233.0,21.7
40138.064,5216.0,21.6
40140.012,5276.0,21.8
40141.961,5269.0,21.6
40143.909,5246.0,21.7
40145.857,5372.0,21.7
40147.806,5164.0,21.7
40149.754,5259.0,21.5
40151.703,5277.0,21.4
40153.651,5174.0,21.7
40155.599,5195.0,21.8
40157.548,5165.0,21.5
40159.496,5185.0,21.5
40161.445,5193.0,22.0
40163.393,5184.0,21.8
40165.342,5237.0,21.5
40167.290,5262.0,22.0
40169.239,5273.0,21.7
40171.187,5222.0,21.7
40173.135,5307.0,21.6
40175.084,5263.0,21.8
40177.033,5266.0,21.7
40178.981,5413.0,21.8
40180.929,5266.0,21.6
40182.878,5238.0,21.9
40184.826,5354.0,21.8
40186.775,5224.0,21.7
40188.723,5255.0,22.0
40190.672,5250.0,21.8
40192.621,5210.0,21.6
40194.569,5282.0,22.0
40196.517,5276.0,21.7
40198.465,5217.0,21.9
40200.414,5274.0,22.2
40202.363,5183.0,21.7
40204.312,5224.0,21.7
40206.260,5285.0,21.7
40208.209,5192.0,21.7
40210.157,5216.0,21.7
40212.106,5344.0,21.7
40214.054,5282.0,21.8
40216.002,5202.0,21.8
40217.951,5318.0,21.6
40219.899,5265.0,21.6
40221.848,5238.0,21.9
40223.796,5215.0,21.8
40225.745,5209.0,21.8
40227.693,5247.0,22.2
40229.642,5314.0,21.8
40231.590,5210.0,21.7
40233.539,5263.0,22.1
40235.487,5221.0,21.7
40237.436,5228.0,21.6
40239.385,5319.0,21.9
40241.333,5258.0,21.8
40243.281,5234.0,21.8
40245.230,5399.0,21.6
40247.179,5255.0,21.7
40249.126,5255.0,21.9
40251.075,5290.0,21.8
40253.023,5218.0,21.6
40254.971,5202.0,22.1
40256.920,5265.0,21.6
40258.868,5243.0,21.7
40260.817,5330.0,22.2
40262.764,5224.0,21.7
40264.713,5296.0,21.8
40266.662,5315.0,21.8
40268.610,5255.0,21.6
40270.558,5260.0,21.8
40272.507,5306.0,21.7
40274.455,5251.0,21.7
40276.403,5234.0,21.7
40278.352,5305.0,21.7
40280.300,5251.0,21.6
40282.248,5201.0,21.7
40284.197,5242.0,21.8
40286.145,5204.0,21.6
40288.094,5173.0,22.0
40290.042,5196.0,21.5
40291.991,5216.0,21.6
40293.939,5208.0,22.0
40295.887,5263.0,21.7
40297.836,5225.0,21.5
40299.785,5314.0,21.9
40301.733,5232.0,21.7
40303.681,5241.0,21.7
40305.630,5361.0,21.5
40307.578,5267.0,21.7
40309.526,5216.0,21.8
40311.475,5341.0,21.9
40313.423,5224.0,21.8
40315.371,5252.0,22.0
40317.320,5258.0,21.8
40319.268,5285.0,21.9
40321.217,5237.0,22.1
40323.166,5226.0,21.7
40325.114,5260.0,21.6
40327.062,5226.0,22.0
40329.011,5272.0,21.5
40330.960,5263.0,21.6
40332.908,5341.0,21.7
40334.857,5228.0,22.0
40336.805,5275.0,21.8
40338.754,5412.0,21.7
40340.702,5250.0,21.5
40342.650,5281.0,21.8
40344.599,5353.0,21.7
40346.547,5237.0,21.7
40348.496,5270.0,21.9
40350.445,5244.0,21.7
40352.393,5247.0,21.7
40354.341,5248.0,22.0
40356.290,5267.0,21.5
40358.238,5242.0,21.7
40360.187,5260.0,21.8
40362.135,5241.0,21.8
40364.084,5253.0,21.6
40366.032,5377.0,21.8
40367.980,5317.0,21.7
40369.929,5281.0,22.0
40371.877,5363.0,21.7
40373.824,5199.0,21.7
40375.773,5306.0,21.8
40377.722,5377.0,21.7
40379.670,5286.0,21.8
40381.618,5222.0,22.3
40383.567,5253.0,21.7
40385.516,5300.0,22.0
40387.464,5341.0,22.1
40389.413,5218.0,21.6
40391.361,5264.0,21.7
40393.310,5320.0,21.9
40395.258,5242.0,22.2
40397.207,5289.0,21.9
40399.155,5389.0,21.7
40401.104,5289.0,21.9
40403.052,5280.0,21.7
40405.001,5305.0,21.9
40406.949,5256.0,21.8
40408.897,5264.0,22.1
40410.846,5255.0,21.8
40412.795,5238.0,21.9
40414.743,5288.0,22.1
40416.692,5342.0,21.8
40418.640,5342.0,21.7
40420.589,5307.0,22.2
40422.537,5241.0,21.8
40424.486,5259.0,21.7
40426.434,5390.0,21.9
40428.383,5270.0,21.8
40430.331,5245.0,21.8
40432.280,5393.0,21.9
40434.228,5300.0,21.6
40436.176,5317.0,22.0
40438.125,5378.0,21.7
40440.074,5274.0,21.8
40442.022,5258.0,22.0
40443.971,5300.0,21.8
40445.920,5216.0,21.6
40447.868,5272.0,22.2
40449.817,5286.0,21.6
40451.765,5305.0,21.7
40453.714,5315.0,21.9
40455.662,5235.0,21.9
40457.611,5264.0,21.7
40459.559,5347.0,21.8
40461.508,5228.0,21.6
40463.457,5249.0,21.8
40465.405,5415.0,21.7
40467.353,5178.0,21.8
40469.301,5285.0,21.7
40471.249,5273.0,21.8
40473.197,5212.0,21.7
40475.146,5254.0,22.2
40477.095,5267.0,21.5
40479.043,5253.0,21.8
40480.992,5227.0,22.1
40482.940,5262.0,21.9
40484.889,5248.0,21.7
40486.838,5370.0,22.0
40488.786,5288.0,21.9
40490.735,5274.0,21.9
40492.683,5376.0,21.6
40494.632,5237.0,21.9
40496.580,5289.0,21.7
40498.529,5383.0,21.9
40500.478,5229.0,21.6
40502.426,5255.0,21.9
40504.375,5296.0,21.6
40506.324,5266.0,22.0
40508.273,5234.0,22.0
40510.221,5261.0,21.7
40512.170,5307.0,21.6
40514.119,5277.0,22.1
40516.068,5253.0,21.7
40518.016,5276.0,21.8
40519.965,5335.0,21.8
40521.913,5313.0,21.8
40523.862,5243.0,21.7
40525.810,5377.0,21.8
40527.759,5237.0,21.7
40529.707,5334.0,21.9
40531.656,5417.0,21.7
40533.605,5240.0,21.9
